Player/Position,Player,Position,Season ,Team,Draw WAR,EV Shoot WAR,EV TOI,EVD WAR,EVO WAR,Pens WAR,PP Shoot WAR,PP TOI,PPO WAR,Season,SH Shoot WAR,SH TOI,SHD WAR,Take WAR,TOI,WAR
JIMMY VESEYF,JIMMY VESEY,F,mistake,N.J,-0.290752115,-0.612397985,705.216666667,-0.076700322,0.033196438,0.029832144,-0.016262995,17.733333333,-0.004834551,20212022,0.135885861,116.35,0.180974125,0.320584260,839.3,-0.330307286
CHRISTIAN FISCHERF,CHRISTIAN FISCHER,F,mistake,ARI,0.062602737,-0.128436757,568.916666667,-0.400462631,-0.017254220,0.248774661,0.013423654,54.5,-0.040586176,20212022,-0.000514920,43.083333333,-0.006069648,0.186171924,666.5,-0.331126036
MORGAN GEEKIEF,MORGAN GEEKIE,F,mistake,SEA,0.013464008,-0.031599956,602.9,-0.129224660,-0.055522064,0.099505015,-0.343956915,84.450000000,0.128100661,20212022,0,1.283333333,0.000155469,0.086041007,688.633333333,-0.332542451
KIEFFER BELLOWSF,KIEFFER BELLOWS,F,mistake,NYI,-0.202345776,0.019343240,367.516666667,-0.072183325,-0.074072836,-0.136362407,-0.093071216,17.25,0.022296791,20212022,0,0.5,-4.404050891e-05,0.065983369,385.266666667,-0.334093794
KYLE CAPOBIANCOD,KYLE CAPOBIANCO,D,mistake,ARI,0.014966536,-0.007593250,377.3,-0.468093022,0.023917271,-0.079155585,0.176878138,17.300000000,0.007851271,20212022,0,1.683333333,0.000514426,-0.094122121,396.283333333,-0.345680751
MIKE HARDMANF,MIKE HARDMAN,F,mistake,CHI,-0.064560409,-0.246157727,189.8,-0.032133337,0.018511283,-0.068120186,-0.025705924,4.433333333,0.003126186,20212022,0,0.116666667,-1.877389847e-05,-0.003559777,194.35,-0.350498479
SLATER KOEKKOEKD,SLATER KOEKKOEK,D,mistake,EDM,-0.012236114,-0.049375342,196.516666667,-0.063876978,-0.033950993,-0.207321954,0,0.433333333,0.000202783,20212022,0,5.1,-0.004427816,-0.195085840,202.050000000,-0.358750300
LAURENT DAUPHINF,LAURENT DAUPHIN,F,mistake,MTL,0.003479392,-0.216167833,354.566666667,-0.237254595,0.140455592,0.000331843,0,2.116666667,-0.000153785,20212022,-0.042048477,39.1,-0.012489870,-0.003147548,395.783333333,-0.367327123
RYAN GETZLAFF,RYAN GETZLAF,F,mistake,ANA,-0.146026638,-0.572699373,690.950000000,0.040612230,0.183243190,0.030192917,-0.077854431,122.766666667,0.097785344,20212022,0,35.733333333,-0.071317307,0.176219554,849.45,-0.370037431
JOEL KIVIRANTAF,JOEL KIVIRANTA,F,mistake,DAL,-0.085447658,-0.446858278,445.233333333,0.072102501,0.025759869,-0.021576124,0,0.866666667,0.000133043,20212022,0,2.3,-0.000371700,0.063871533,448.4,-0.370810690
BRETT RITCHIEF,BRETT RITCHIE,F,mistake,CGY,-0.076468550,-0.418127568,286.65,0.101517930,0.155289247,-0.214831844,0,1.8,0.001184785,20212022,0,0,0,-0.138363295,288.45,-0.374967451
SAMMY BLAISF,SAMMY BLAIS,F,mistake,NYR,0.052025972,-0.306975153,170.316666667,-0.079267606,0.025354021,0.006634302,-0.017644998,16.133333333,-0.006056669,20212022,0,0.2,-1.255663458e-05,-0.045391670,186.650000000,-0.377968660
PATRICK KANEF,PATRICK KANE,F,mistake,CHI,-0.309912948,0.469503392,1015.85,-0.746215592,-0.265056654,0.193879242,0.010351777,214.616666667,-0.046090427,20212022,0,2.45,3.542335000e-05,0.503792189,1232.916666667,-0.383592839
LIAM O'BRIENF,LIAM O'BRIEN,F,mistake,ARI,0.155081428,-0.119415733,341.800000000,0.026778102,-0.187445451,-0.100188330,-0.010070232,3.466666667,-0.000410613,20212022,0,2.3,-0.000697150,-0.255269758,347.566666667,-0.391449407
JORDIE BENND,JORDIE BENN,D,mistake,MIN,-0.107412507,-0.126747055,406.766666667,-0.177204363,-0.237526354,-0.030712009,0.169911608,1.333333333,0.000828160,20212022,-0.000463011,28.133333333,0.002634905,0.076700498,436.233333333,-0.399278119
JAY BEAGLEF,JAY BEAGLE,F,mistake,ARI,-0.152337063,-0.039806354,243.3,0.034743721,-0.062441291,-0.177260885,0,3.833333333,0.000610558,20212022,-0.066852308,42.916666667,-0.088578888,-0.024923822,290.05,-0.399585447
TYSON JOSTF,TYSON JOST,F,mistake,COL/MIN,0.312951833,-0.148555934,617.616666667,0.001677634,-0.128183669,0.364684729,-0.042613696,32.383333333,-0.074800896,20212022,-0.003588582,111.250000000,-0.371879264,0.051732897,761.25,-0.403259677
MAX COMTOISF,MAX COMTOIS,F,mistake,ANA,-0.067220905,-0.180194990,476.833333333,0.046171023,0.101528647,-0.017732032,-0.293433084,75.166666667,-0.062275561,20212022,0,4.55,0.001227552,0.049488872,556.55,-0.404708445
ERIK HAULAF,ERIK HAULA,F,mistake,BOS,-0.152162837,-0.023694506,759.600000000,-0.033704469,-0.018793922,-0.231990432,0.013997877,45.25,0.009564527,20212022,-0.084918375,56.283333333,-0.035448840,-0.079827595,861.133333333,-0.404988139
NIKITA ZAITSEVD,NIKITA ZAITSEV,D,mistake,OTT,-0.201114263,-0.046842837,696.8,-0.183216811,0.219689779,-0.189200084,0,3.05,0.000107289,20212022,-0.000720220,116.933333333,-0.205222252,0.011914179,816.783333333,-0.405405135
SEAN MONAHANF,SEAN MONAHAN,F,mistake,CGY,-0.120180957,-0.674737240,719.533333333,-0.029066163,-0.125723482,-0.081559679,0.298836758,146.083333333,0.204336641,20212022,0,6.050000000,-0.001118290,0.038621278,871.666666667,-0.409031455
NICOLAS DESLAURIERSF,NICOLAS DESLAURIERS,F,mistake,ANA,-0.142334640,-0.192651395,613.566666667,-0.068164804,-0.148435944,-0.050162726,0,3.2,-0.000925155,20212022,-0.026949702,82.8,0.060109273,0.092171915,699.566666667,-0.427180453
JAKE LESCHYSHYNF,JAKE LESCHYSHYN,F,mistake,VGK,-0.049852561,-0.162501976,285.083333333,-0.219438950,-0.094112624,0.048504318,0,0.733333333,1.130255185e-05,20212022,0,23.383333333,0.000133775,0.098356879,309.2,-0.427404154
ALEX RADULOVF,ALEX RADULOV,F,mistake,DAL,0.022051486,-0.509238717,672.083333333,-0.026961910,0.297953884,0.065557774,-0.255839927,116.833333333,0.001119614,20212022,0,0.066666667,-6.337164121e-06,0.043506288,788.983333333,-0.427415620
ANDREW COGLIANOF,ANDREW COGLIANO,F,mistake,S.J,-0.192515036,-0.349931372,615.383333333,-0.131666033,-0.072758267,-0.011791432,0,4.483333333,-0.002679465,20212022,0.118381528,103.816666667,0.022911470,0.180723603,723.683333333,-0.427533571
ILYA LYUBUSHKIND,ILYA LYUBUSHKIN,D,mistake,ARI/TOR,-0.028504847,-0.233664964,896.333333333,0.840181021,-0.742032538,-0.055867629,0,3.016666667,0.000856074,20212022,-0.000606296,130.55,-0.244905797,-0.027362782,1029.9,-0.436040129
JORDAN MARTINOOKF,JORDAN MARTINOOK,F,mistake,CAR,-0.107480203,-0.233060585,467.4,0.065321191,-0.123696949,-0.132627317,0,1.8,0.000132171,20212022,-0.030238537,21.15,0.014888178,-0.025147114,490.35,-0.439281849
NATHAN BEAULIEUD,NATHAN BEAULIEU,D,mistake,WPG,-0.026069978,-0.143831315,210,-0.082802588,-0.111041173,-0.041895010,0,1.35,0.000335896,20212022,-0.001040933,46.883333333,-0.060453792,-0.015825031,258.233333333,-0.440728915
JONAH GADJOVICHF,JONAH GADJOVICH,F,mistake,S.J,0.135765854,-0.301235503,312.283333333,-0.206808540,-0.023868159,0.086150512,0,0.283333333,2.950029898e-05,20212022,0,0.35,-1.862752398e-05,-0.049615342,312.916666667,-0.445750817
SEBASTIAN AHO SWED,SEBASTIAN AHO SWE,D,mistake,NYI,0.007284248,-0.151255190,400.633333333,-0.092744987,-0.210134575,0.079436440,-0.075559656,25.35,0.004209308,20212022,0,1.5,4.764614606e-05,0.072152192,427.483333333,-0.446001013
TOBIAS BJORNFOTD,TOBIAS BJORNFOT,D,mistake,L.A,0.053446419,-0.392543171,929.016666667,-0.303288648,-0.197702977,0.499151571,0,5.516666667,0.003481146,20212022,-0.001997081,67.25,-0.059106114,0.445705152,1001.783333333,-0.452005273
NICK RITCHIEF,NICK RITCHIE,F,mistake,TOR/ARI,-0.277722117,0.250219204,473.233333333,-0.189080031,0.100954789,-0.543916218,-0.218960201,54.916666667,0.148896388,20212022,0,0.633333333,-0.000306389,-0.266194101,528.783333333,-0.452192456
JEREMY LAUZOND,JEREMY LAUZON,D,mistake,SEA,-0.042303154,-0.126813461,830.483333333,0.153112875,-0.215756419,-0.082217861,0,1.65,0.000933003,20212022,0,101.45,-0.183587862,-0.039914707,933.583333333,-0.454329726
DUNCAN KEITHD,DUNCAN KEITH,D,mistake,EDM,-0.138549284,-0.248441629,764.216666667,-0.038986924,-0.032673139,0.012218025,-0.020051098,21.016666667,-0.029102699,20212022,-0.002951298,82.166666667,-0.111073991,0.150767310,867.4,-0.471062753
TOMAS NOSEKF,TOMAS NOSEK,F,mistake,BOS,-0.316646929,-0.334365053,643.633333333,0.092674811,0.107763673,-0.311119804,0,2.266666667,0.000950024,20212022,-0.008905327,99.85,-0.023980141,0.005527125,745.75,-0.476981817
JASON DICKINSONF,JASON DICKINSON,F,mistake,VAN,-0.105552457,-0.384040382,551.416666667,0.052144587,-0.167974513,0.022376182,0,5.616666667,-0.003182006,20212022,-0.002899914,72.5,-0.015506891,0.127928639,629.533333333,-0.499082937
BRENDAN GALLAGHERF,BRENDAN GALLAGHER,F,mistake,MTL,0.528055405,-1.422901014,523.816666667,-0.292873823,0.786104402,0.360282595,0.002869617,111.266666667,0.064061859,20212022,0,2.316666667,0.000275051,-0.167772810,637.4,-0.502181313
RYAN CARPENTERF,RYAN CARPENTER,F,mistake,CHI,-0.241224844,-0.359767368,593.350000000,0.184640629,-0.050906523,-0.011033751,-0.056493780,23.816666667,-0.017999124,20212022,-0.151079184,127.833333333,-0.044819800,0.230191093,745,-0.507458900
CEDRIC PAQUETTEF,CEDRIC PAQUETTE,F,mistake,MTL,-0.111248160,-0.171320705,166.483333333,0.014658212,-0.015242170,-0.236312750,-0.023044801,2.233333333,0.000390945,20212022,-0.023358805,43.1,-0.057715411,-0.125064590,211.816666667,-0.511945485
JAMIE BENNF,JAMIE BENN,F,mistake,DAL,-0.146917517,-0.293984992,813.65,-0.565538061,0.492054371,-0.377324165,-0.319060182,127.05,0.397327919,20212022,0.171628401,53.3,-0.019804778,-0.230406648,994,-0.514701488
LOGAN STANLEYD,LOGAN STANLEY,D,mistake,WPG,-0.031671620,-0.245732220,620.433333333,-0.336248339,0.142831047,0.014344651,-0.007751491,2.3,0.001422267,20212022,-0.019880046,115.316666667,-0.072644360,0.046016270,738.05,-0.523658493
DUSTIN BROWNF,DUSTIN BROWN,F,mistake,L.A,0.011890356,0.023622396,704.183333333,-0.340468358,-0.034753244,0.179717296,-0.718711345,128.916666667,0.360349969,20212022,0,1.383333333,-0.000131704,0.167826940,834.483333333,-0.530374990
DAVID SAVARDD,DAVID SAVARD,D,mistake,MTL,0.013558964,-0.118056436,731.4,-0.322010843,-0.247649841,0.009938199,-0.004668345,2.933333333,0.001880783,20212022,-0.051494474,124.733333333,0.201318728,-0.003620765,859.066666667,-0.530742230
SAM GAGNERF,SAM GAGNER,F,mistake,DET,-0.306540031,-0.054129026,613.883333333,0.206035688,0.136822022,-0.271750907,-0.104263015,41.916666667,-0.037539441,20212022,-0.145234303,142.133333333,-0.262339997,0.034789124,797.933333333,-0.532398978
ADAM LARSSOND,ADAM LARSSON,D,mistake,SEA,-0.109792649,0.447566502,1199.983333333,0.155061863,-0.918621618,-0.040578208,0,6.55,-0.001264179,20212022,-0.002079811,153.5,-0.174266570,0.069214440,1360.033333333,-0.534182021
MATT MARTINF,MATT MARTIN,F,mistake,NYI,-0.258362775,-0.443398104,558.100000000,0.113618239,-0.061564875,-0.130032599,0,4.683333333,-0.002151911,20212022,-0.010741764,0.566666667,-2.245065115e-05,0.128330176,563.350000000,-0.534293465
JOSH BROWND,JOSH BROWN,D,mistake,OTT,-0.044070536,-0.195226802,558.666666667,-0.106130622,-0.135998732,0.061467755,0,0.383333333,0.000227020,20212022,-0.001594612,77,-0.161801884,0.105538290,636.05,-0.539057878
VICTOR OLOFSSONF,VICTOR OLOFSSON,F,mistake,BUF,-0.311074341,0.122221001,682.816666667,-0.475368862,-0.218740938,0.028668668,-0.064052354,122.183333333,0.061460372,20212022,0,1.566666667,-0.000569435,0.339743009,806.566666667,-0.546381549
MICHAEL RASMUSSENF,MICHAEL RASMUSSEN,F,mistake,DET,0.235127902,-0.062720420,711.15,-0.189113266,-0.124164317,0.104814115,-0.183079548,41.766666667,0.012420637,20212022,-0.100907545,85.083333333,-0.004477148,-0.130313787,838,-0.547227493
JULIEN GAUTHIERF,JULIEN GAUTHIER,F,mistake,NYR,0.093596883,-0.862635843,447.116666667,-0.122608794,0.257298497,0.279113586,-0.101603746,17.516666667,-0.002237153,20212022,0,0,0,0.185516702,464.633333333,-0.552673454
MORGAN FROSTF,MORGAN FROST,F,mistake,PHI,-0.163110637,-0.078168126,393.833333333,-0.101758457,-0.079337899,-0.171454167,-0.108830338,57.883333333,-0.018860743,20212022,0,1.7,0.000296741,-0.008343530,453.416666667,-0.558112989
CODY EAKINF,CODY EAKIN,F,mistake,BUF,-0.143222131,-0.050076300,689.366666667,0.113714999,-0.679570849,-0.085077950,0.159783516,8.150000000,0.000487255,20212022,-0.009266085,75.166666667,-0.011462960,0.058144181,772.683333333,-0.561468375
KURTIS MACDERMIDD,KURTIS MACDERMID,D,mistake,COL,-0.043158145,-0.134198523,322.516666667,-0.193151005,-0.035467697,-0.210479061,0,0.4,0.000178342,20212022,0,4.716666667,0.002421274,-0.167320916,327.633333333,-0.570696669
JOHN HAYDENF,JOHN HAYDEN,F,mistake,BUF,0.063252206,-0.380675597,533.8,-0.043470342,-0.173028196,0.043955959,0,2.55,-0.000474180,20212022,-0.002875557,31.333333333,-0.020736403,-0.019296247,567.683333333,-0.577304314
LUKE KUNINF,LUKE KUNIN,F,mistake,NSH,-0.196460884,0.740342614,744.4,-0.358358781,-0.421285687,-0.118989054,-0.318528933,75.700000000,-0.019765985,20212022,-0.035200548,53.95,-0.045895346,0.077471830,874.05,-0.577681720
OWEN TIPPETTF,OWEN TIPPETT,F,mistake,FLA/PHI,-0.167420745,-0.087060649,473.583333333,-0.352948291,0.061775182,-0.056081407,-0.140955187,59.366666667,-0.003572983,20212022,0,0.1,-8.885885205e-06,0.111339337,533.05,-0.578852221
BEN CHIAROTD,BEN CHIAROT,D,mistake,MTL,-0.120812692,0.545750281,1011.000000000,-0.698300338,0.110499119,-0.257585770,0.163309954,71.416666667,-0.065956360,20212022,-0.010988724,170.016666667,-0.368821458,-0.136773078,1252.433333333,-0.582093296
ADAM ERNEF,ADAM ERNE,F,mistake,DET,-0.242514996,-0.404147087,742.866666667,-0.005552684,0.038467344,-0.083435814,-0.072147333,70.45,-0.063395379,20212022,0,5.566666667,-0.000340981,0.159079182,818.883333333,-0.590551934
JOSH BAILEYF,JOSH BAILEY,F,mistake,NYI,-0.406016719,0.082919713,735.95,-0.450200676,-0.389428026,-0.007497708,0.031824775,78.033333333,0.122954710,20212022,-0.008108153,30.5,0.017449260,0.398519011,844.483333333,-0.600086103
JAKOB SILFVERBERGF,JAKOB SILFVERBERG,F,mistake,ANA,-0.163262268,-0.352555599,678.25,0.144856501,0.026503546,-0.231239267,-0.119416925,91.583333333,0.075279849,20212022,-0.106304371,112.433333333,-0.037237271,-0.067976999,882.266666667,-0.600113537
WAYNE SIMMONDSF,WAYNE SIMMONDS,F,mistake,TOR,0.016158107,-0.483486676,525.883333333,-0.206748195,0.125575509,-0.018297183,-0.016425008,14,-0.011519065,20212022,-0.001733685,0.766666667,-0.000239116,-0.034455290,540.65,-0.612873420
CARL HAGELINF,CARL HAGELIN,F,mistake,WSH,-0.165014944,-0.545749513,641.8,-0.158362388,0.231057982,-0.123655992,0,1.583333333,-4.568782213e-05,20212022,-0.049912442,99.366666667,0.018103718,0.041358952,742.75,-0.628564322
KIRBY DACHF,KIRBY DACH,F,mistake,CHI,-0.192995911,-0.172692828,891.700000000,0.069998370,-0.148744387,-0.210413498,-0.314205212,117.150000000,0.029385187,20212022,-0.004727512,72.883333333,0.117401279,-0.017417587,1081.733333333,-0.633998600
LANE PEDERSONF,LANE PEDERSON,F,mistake,S.J,-0.142489382,-0.284866747,251.700000000,-0.140250198,-0.085241933,-0.140413247,-0.011293765,17.083333333,-0.010903899,20212022,0,2.516666667,0.000208072,0.002076134,271.300000000,-0.672761718
YEGOR CHINAKHOVF,YEGOR CHINAKHOV,F,mistake,CBJ,-0.071837385,0.220029374,573.7,-0.642409081,-0.253514598,0.022633284,0.044902719,61.933333333,-0.077828774,20212022,0,1.133333333,-4.908668083e-05,0.094470668,636.766666667,-0.686236162
TRAVIS KONECNYF,TRAVIS KONECNY,F,mistake,PHI,0.141246675,-0.437606844,857.116666667,-0.324963065,0.206668704,0.223709886,-0.269157770,157.183333333,-0.088773281,20212022,-0.009091390,2.45,0.000823480,0.082463211,1016.75,-0.698390280
RILEY NASHF,RILEY NASH,F,mistake,ARI/WPG/T.B,-0.028962769,-0.390901065,455.966666667,-0.004366608,-0.188397806,0.094759880,-0.084567379,23.666666667,-0.022840436,20212022,-0.051914716,75.5,-0.061717440,0.123722649,555.133333333,-0.709945571
HENRI JOKIHARJUD,HENRI JOKIHARJU,D,mistake,BUF,-0.176658422,0.162447847,750.183333333,-0.708057885,-0.089082845,0.050393264,-0.025050209,34.083333333,-0.013400388,20212022,-0.000286580,85.55,-0.094489009,0.227051686,869.816666667,-0.717525805
JAKE BEAND,JAKE BEAN,D,mistake,CBJ,-0.166984421,0.348277442,886.366666667,-0.617834526,-0.332430196,-0.106244498,-0.023390714,43,-0.012819716,20212022,-0.000693640,53.516666667,0.007377785,0.060739923,982.883333333,-0.737758063
TY SMITHD,TY SMITH,D,mistake,N.J,-0.173309733,0.222183297,778.416666667,-0.725552334,-0.223666331,0.121700765,-0.065348954,73.433333333,-0.088027461,20212022,0,4.366666667,0.003125159,0.295010498,856.216666667,-0.755585858
TREVOR LEWISF,TREVOR LEWIS,F,mistake,CGY,0.054281835,-0.755669829,678.583333333,-0.158097909,-0.348930130,0.346931213,0,6.25,-0.002673131,20212022,0.129721010,104.65,0.027319011,0.292649377,789.483333333,-0.761399765
ERIK BRANNSTROMD,ERIK BRANNSTROM,D,mistake,OTT,-0.039338870,-0.282519819,538.6,-0.282500083,-0.026789049,-0.168874058,-0.028523115,59.683333333,0.095776440,20212022,-0.062101704,18.55,-0.011067616,-0.129535188,616.833333333,-0.766599005
KALE CLAGUED,KALE CLAGUE,D,mistake,MTL/L.A,-0.100656297,-0.021900775,488.35,-0.576806923,-0.175817979,-0.109079680,-0.024963122,60.166666667,0.083671480,20212022,0,12.633333333,0.007135536,-0.008423383,561.15,-0.817761463
ALEX GALCHENYUKF,ALEX GALCHENYUK,F,mistake,ARI,-0.177102109,0.030019618,515.516666667,-0.595357777,0.055559488,-0.205482567,-0.051758564,35.650000000,-0.067816038,20212022,0,0.316666667,-0.000169047,-0.028380458,551.483333333,-0.835004887
MARTIN NECASF,MARTIN NECAS,F,mistake,CAR,0.041312828,0.032229847,748.7,-0.509618777,-0.326778757,0.145289618,-0.104590545,98.616666667,-0.060425192,20212022,-0.054968334,74,0.040209934,0.103976790,921.316666667,-0.838652207
ZDENO CHARAD,ZDENO CHARA,D,mistake,NYI,-0.187151804,-0.302937030,834.066666667,-0.083182987,-0.217708605,-0.275574505,0,3.883333333,0.002016712,20212022,-0.002115698,74.483333333,0.016127525,-0.088422700,912.433333333,-0.863374587
TYLER MYERSD,TYLER MYERS,D,mistake,VAN,-0.044691530,-0.484687625,1217.533333333,0.005629677,0.060415999,-0.072083632,-0.026821392,26.333333333,-0.020298557,20212022,0,156.483333333,-0.338561413,-0.027392102,1400.35,-0.876406943
NOAH GREGORF,NOAH GREGOR,F,mistake,S.J,-0.108318561,-0.483430654,560.583333333,-0.187038754,-0.007152009,0.022563381,-0.134147968,62.533333333,-0.080858092,20212022,-0.016181577,11.683333333,0.006224142,0.130881942,634.800000000,-0.880021532
NICK LEDDYD,NICK LEDDY,D,mistake,DET,-0.137943274,-0.157391103,1053.816666667,-0.488465162,-0.260195261,0.169935503,-0.074839789,99.366666667,-0.088865972,20212022,0,16.466666667,0.007493252,0.307878777,1169.650000000,-0.892328531
PATRIK NEMETHD,PATRIK NEMETH,D,mistake,NYR,-0.123410416,0.095678054,711.15,-0.100128187,-0.594473846,-0.079630711,0,3.966666667,-0.000355230,20212022,0,90.8,-0.214705037,0.043779705,805.916666667,-0.893614957
RASMUS RISTOLAINEND,RASMUS RISTOLAINEN,D,mistake,PHI,-0.022840244,-0.149290355,1012.750000000,-0.624353377,-0.003136303,0.129576190,-0.163795211,42.3,-0.033381903,20212022,-0.015883507,104.2,-0.042126697,0.152416435,1159.250000000,-0.902391164
DANNY DEKEYSERD,DANNY DEKEYSER,D,mistake,DET,-0.193891599,-0.338548521,683.516666667,-0.277266096,-0.286905979,-0.009654628,-0.010166640,4.283333333,0.001586401,20212022,-0.037339371,99.65,0.050366206,0.184236971,787.450000000,-0.907928628
RYAN REAVESF,RYAN REAVES,F,mistake,NYR,-0.115983234,-0.163312063,572.683333333,-0.168985723,-0.476197847,-0.167027152,0,4.95,-0.002089217,20212022,0,0.333333333,-1.025427158e-05,-0.051043918,577.966666667,-0.977622257
DYLAN GAMBRELLF,DYLAN GAMBRELL,F,mistake,OTT,-0.083726607,-0.621283653,447.883333333,0.112591197,-0.340469938,0.055874382,-0.045218007,4.2,-0.000423939,20212022,0.006942444,64.466666667,-0.153013906,0.139600990,516.55,-0.985001420
PHIL KESSELF,PHIL KESSEL,F,mistake,ARI,-0.450846752,-0.338737462,836.35,-0.565425083,0.384472214,-0.264523611,-0.053369645,163.433333333,-0.152017139,20212022,0,1.483333333,-4.621281796e-05,0.186323141,1001.266666667,-0.989646938
MARCO SCANDELLAD,MARCO SCANDELLA,D,mistake,STL,-0.169324956,-0.405269950,725.05,-0.216863372,-0.163434198,0.004731076,0,0.583333333,0.000202528,20212022,-0.004202413,114.4,-0.212956154,0.174056032,840.033333333,-0.997792482
ANDREW PEEKED,ANDREW PEEKE,D,mistake,CBJ,-0.022071459,-0.341322635,1109.683333333,0.262615617,-0.837931088,0.132889231,0,3.716666667,0.000945664,20212022,-0.002521427,195.083333333,-0.224246456,0.154960690,1308.483333333,-1.009571093
BLAKE WHEELERF,BLAKE WHEELER,F,mistake,WPG,-0.156753056,-0.472313534,764.416666667,-0.413837606,0.258883412,-0.116598715,-0.178597054,159.65,-0.118215412,20212022,-0.036328538,17.233333333,-0.005663509,0.040154341,941.3,-1.082670957
JOONAS DONSKOIF,JOONAS DONSKOI,F,mistake,SEA,-0.077869953,-0.494262076,665.3,-0.061074658,-0.080333832,0.255742485,-0.277094680,81.616666667,-0.026418798,20212022,-0.128580593,115.616666667,-0.276574671,0.333612438,862.533333333,-1.088596822
KEITH YANDLED,KEITH YANDLE,D,mistake,PHI,-0.141836417,-0.282393861,727.05,-0.900163496,-0.261011516,0.165926663,-0.119573024,152.933333333,0.116128114,20212022,0,0.766666667,0.000153700,0.307763080,880.75,-1.280933420
ZACK MACEWENF,ZACK MACEWEN,F,mistake,PHI,-0.071536378,-0.705716039,554.65,-0.426805240,0.008421146,-0.205010423,0,10.116666667,-0.006134267,20212022,0,0,0,-0.133474046,564.766666667,-1.335244823
RADEK FAKSAF,RADEK FAKSA,F,mistake,DAL,0.035197524,-0.741138507,745.033333333,-0.208355690,-0.701735606,-0.119433948,0.159549863,6.883333333,-0.002887874,20212022,-0.014487575,109.616666667,0.096781515,-0.154631471,861.533333333,-1.531707822
